○ 경제활동상태(성/시군/연령별) [],,,,,,,,,,,,,,,,,,,,,,,
성별,시군구별,연령별,항목,단위,2015. 1/2,2015. 2/2,2016. 1/2,2016. 2/2,2017. 1/2,2017. 2/2,2018. 1/2,2018. 2/2,2019. 1/2,2019. 2/2,2020. 1/2,2020. 2/2,2021. 1/2,2021. 2/2,2022. 1/2,2022. 2/2,2023. 1/2,2023. 2/2,2024. 1/2
전체,경기도 오산시,소계,취업자,명,106028.482,102345.5304,104632.9075,106569.4229,63075.89879,112415.9057,114170.065,116407.4546,118524.0409,118524.0409,117858.3362,123614.544,126032.0261,126701.5084,128299.0605,131453.0992,134924.8968,134312.7928,138288.2077
전체,경기도 오산시,소계,실업자,명,4185.06718,4569.51729,2402.03214,2315.99993,2261.28068,4728.55856,4300.4262,5217.66926,6706.38613,6706.38613,6783.6342,7265.30157,6584.70437,6046.66155,5537.407172,5371.21197,4516.35396,5161.7331,4619.78736
전체,경기도 오산시,소계,비경제활동인구,명,61677.14676,65090.11121,65109.47025,65029.22315,17498.54845,60919.75826,63364.05551,64144.30766,63629.66933,69018.97503,72178.72313,68540.39329,69163.75235,69603.81634,69478.76459,67921.34582,65491.81598,66519.73729,66626.27067
전체,경기도 오산시,소계,경제활동참가율,%,64.11839,62.15805,62.17741,62.60854,62.96018,65.78776,65.15291,65.47101,66.30857,64.12991,63.32768,65.63017,65.72327,65.6026,65.82707,66.82648,68.04234,67.70797,68.20268
전체,경기도 오산시,소계,고용률,%,61.68367,59.50143,60.78205,61.27685,35.83734,63.13223,62.78788,62.66233,62.75759,61.59854,59.88107,61.98696,62.45997,62.61441,63.10352,64.20312,65.83852,65.2022,65.9979
전체,경기도 오산시,소계,실업률,%,3.79723,4.27397,2.24416,2.12701,2.04061,4.03652,3.62996,4.28996,5.35524,5.4349,5.4425,5.55112,4.96521,4.55499,4.13744,3.92563,3.23889,3.70084,3.2327
전체,경기도 시흥시,소계,15세이상인구,명,352755.9595,356571.4843,358853.4694,361214.6098,365808.0105,373993.1093,388230.7618,398557.2904,414964.4506,425302.1984,433461.9874,446936.4239,460599.8468,465170.203,468208.1315,470983.3204,475863.9558,478918.3239,482020.2303
전체,경기도 시흥시,소계,경제활동인구,명,222793.8797,220763.4773,226311.4665,227123.2608,230704.4313,229517.7854,245890.5123,258736.4639,279579.534,281484.7204,279677.6633,292386.2757,294735.352,307897.2033,315825.6865,315503.1638,310369.7387,321234.8722,325332.143
전체,경기도 시흥시,소계,취업자,명,216315.3136,213696.6097,217149.6357,219874.5142,136837.8036,220688.7843,235573.2189,247027.038,266210.2871,266210.2871,265357.4302,274515.1307,279449.6068,291473.5627,301344.4494,300852.8138,300287.3375,306905.6971,309666.5299
전체,경기도 시흥시,소계,실업자,명,6478.56612,7066.86762,9161.8308,7248.74667,4762.95781,8829.00111,10317.29347,11709.42592,13369.2469,13369.2469,14320.23309,17871.14497,15285.74523,16423.64059,14481.23712,14650.35006,10082.40118,14329.17512,15665.61316
전체,경기도 시흥시,소계,비경제활동인구,명,129962.0798,135808.0069,132542.0029,134091.349,42239.43835,144475.3239,142340.2495,139820.8265,135384.9166,143817.478,153784.3241,154550.1483,165864.4947,157272.9997,152382.4449,155480.1566,165494.2171,157683.4517,156688.0873
전체,경기도 시흥시,소계,경제활동참가율,%,63.15808,61.91282,63.06515,62.87765,63.06708,61.36952,63.33617,64.91826,67.37433,66.18464,64.52184,65.4201,63.98946,66.19022,67.45412,66.98818,65.22237,67.07508,67.49346
전체,경기도 시흥시,소계,고용률,%,61.32152,59.93093,60.51206,60.87088,37.407,59.00878,60.67866,61.98031,64.15255,62.59321,61.21815,61.42152,60.6708,62.65955,64.36122,63.87759,63.10361,64.0831,64.24347
전체,경기도 시흥시,소계,실업률,%,2.90787,3.2011,4.04833,3.19155,2.06453,3.84676,4.19589,4.52562,4.78191,4.74955,5.12026,6.11217,5.18626,5.33413,4.5852,4.64349,3.24851,4.46065,4.81527
전체,경기도 군포시,소계,15세이상인구,명,238158.3495,238614.3018,238682.6512,238507.7177,238049.0501,237749.0677,236230.0318,235318.4728,235555.5867,235980.836,237902.1715,237807.4978,236288.5737,235631.594,235341.0705,236766.6636,235122.3006,233524.047,231657.6324
전체,경기도 군포시,소계,경제활동인구,명,138440.6747,142677.2657,142643.8335,147049.8621,143645.9437,143656.6592,143179.2756,143727.9801,145478.7502,145836.7991,138461.3797,143109.0417,142983.3281,145240.3112,145373.3537,147933.0065,144871.1806,149019.661,144585.707
전체,경기도 군포시,소계,취업자,명,132478.0495,135720.1025,136980.5891,140541.7764,81149.63496,136881.2132,136049.1273,137624.6709,138977.2522,138977.2522,131357.9767,137120.0844,135965.5071,140825.07,141279.8515,141525.0817,141066.9727,142681.2567,139693.7833
전체,경기도 군포시,소계,실업자,명,5962.6252,6957.16318,5663.2444,6508.08573,3952.24573,6775.44603,7130.14827,6103.3092,6501.498,6501.498,7103.40301,5988.95729,7017.82103,4415.24112,4093.50224,6407.92485,3804.20797,6338.4043,4891.92369
전체,경기도 군포시,소계,비경제활동인구,명,99717.67485,95937.03611,96038.81772,91457.8556,28119.87534,94092.40853,93050.75623,91590.49269,90076.8365,90144.0369,99440.79185,94698.45602,93305.24551,90391.28285,89967.71683,88833.65704,90251.11995,84504.38606,87071.92533
전체,경기도 군포시,소계,경제활동참가율,%,58.12968,59.7941,59.76297,61.65413,60.343,60.42365,60.61011,61.07807,61.75984,61.80027,58.20097,60.17852,60.51216,61.63873,61.77135,62.4805,61.61524,63.81341,62.41353
전체,경기도 군포시,소계,고용률,%,55.62604,56.87844,57.39026,58.92546,34.08946,57.57382,57.5918,58.48443,58.99977,58.89345,55.21512,57.66012,57.54214,59.76494,60.03196,59.77407,59.99727,61.09917,60.30183
전체,경기도 군포시,소계,실업률,%,4.30699,4.87615,3.9702,4.42577,2.75138,4.71642,4.97987,4.24643,4.46904,4.45806,5.13024,4.18489,4.90814,3.03996,2.81585,4.33164,2.62592,4.2534,3.38341
전체,경기도 의왕시,소계,15세이상인구,명,130718.3844,130990.7979,131246.537,130733.8695,129697.8602,130239.92,129642.6821,128927.5517,131723.3481,135581.4284,139660.802,139034.3733,138883.376,140603.1636,140233.4733,139255.7122,137624.4104,136467.813,135842.4968
전체,경기도 의왕시,소계,경제활동인구,명,77283.24581,76313.3205,78717.36978,76457.61091,76555.1543,79026.76511,78172.46908,79456.60362,80758.51488,80509.95989,80712.36997,83223.85591,84297.86833,85498.26298,84892.5439,83597.44439,84102.78846,85475.81719,84609.59343
전체,경기도 의왕시,소계,취업자,명,73631.85161,72385.48862,74407.54709,73572.37965,44309.87368,76319.16574,75528.19736,75606.90377,76863.14159,76863.14159,77837.71405,79386.96571,80703.42437,83084.62339,82083.53429,81093.93812,82395.84255,83136.5182,81295.83445
전체,경기도 의왕시,소계,실업자,명,3651.3942,3927.83189,4309.82269,2885.23125,1642.38331,2707.59937,2644.27172,3849.69985,3895.37329,3895.37329,2874.65593,3836.8902,3594.44395,2413.63959,2809.009613,2503.50628,1706.94591,2339.29899,3313.75899
전체,경기도 의왕시,소계,비경제활동인구,명,53435.13855,54677.47738,52529.1672,54276.2586,16853.78618,51213.15488,51470.213,49470.94808,50964.83317,55071.46846,58948.43202,55810.51735,54585.50769,55104.90064,55340.92939,55658.2678,53521.62192,50991.99585,51232.90333
전체,경기도 의왕시,소계,경제활동참가율,%,59.12194,58.25854,59.97672,58.4834,59.02577,60.67784,60.2984,61.62888,61.30919,59.38126,57.79171,59.85848,60.69687,60.80821,60.53658,60.03161,61.11037,62.63442,62.28507
전체,경기도 의왕시,소계,고용률,%,56.32861,55.25998,56.69296,56.27645,34.16392,58.5989,58.25874,58.64294,58.35195,56.6915,55.7334,57.09881,58.10877,59.09157,58.53348,58.23383,59.87008,60.92024,59.84566
전체,경기도 의왕시,소계,실업률,%,4.72469,5.14698,5.47506,3.77364,2.14536,3.42618,3.38261,4.84503,4.82348,4.83837,3.56161,4.61032,4.26398,2.82303,3.3089,2.99472,2.02959,2.7368,3.91653
전체,경기도 하남시,소계,15세이상인구,명,124639.7346,129947.1033,142096.5114,162510.3713,179230.2553,186652.9476,196472.2805,202570.0112,216543.9635,224717.7816,231895.1285,241283.9854,253811.1094,264114.0691,272966.7768,274825.819,276524.8003,278990.722,279199.8089
전체,경기도 하남시,소계,경제활동인구,명,76111.29628,78963.59379,85789.32812,97511.28216,112862.2002,115404.6637,120663.6414,128589.2871,133243.9939,143712.855,146087.2957,151826.9483,159879.6807,164510.8934,174451.4168,173138.6554,175064.7599,178587.8372,180221.6385
전체,경기도 하남시,소계,취업자,명,74489.36182,76633.17467,83301.55091,94887.96352,41688.09789,112404.1986,117622.4909,123273.6068,130155.394,130155.394,143530.7215,147515.127,154472.2194,161260.3546,171854.6648,168767.6727,171769.753,174374.9899,174127.8104
전체,경기도 하남시,소계,실업자,명,1621.93446,2330.41912,2487.77721,2623.31864,1108.10977,3000.46505,3041.15048,5315.6803,3088.59985,3088.59985,2556.57421,4311.82129,5407.46127,3250.53886,2596.752076,4370.98271,3295.00686,4212.84732,6093.82811
전체,경기도 하남시,소계,비경제활동인구,명,48528.43829,50983.50946,56307.18324,64999.08917,15408.82794,71248.28395,75808.63915,73980.72405,83299.96966,81004.92663,85807.83281,89457.03708,93931.42873,99603.17572,98515.35992,101687.1636,101460.0405,100402.8848,98978.17041
전체,경기도 하남시,소계,경제활동참가율,%,61.06503,60.76595,60.37399,60.00311,62.97051,61.82847,61.4151,63.47894,61.53207,63.9526,62.99714,62.92459,62.9916,62.28782,63.9094,62.99941,63.30888,64.01211,64.54934
전체,경기도 하남시,소계,고용률,%,59.76374,58.97259,58.62322,58.38887,23.25952,60.22096,59.86722,60.85482,60.10576,57.91949,61.89467,61.13755,60.86109,61.05709,62.95809,61.40896,62.1173,62.50207,62.36674
전체,경기도 하남시,소계,실업률,%,2.131,2.95126,2.89987,2.69027,0.98183,2.59995,2.52035,4.13384,2.318,2.14915,1.75003,2.83996,3.38221,1.97588,1.48852,2.52456,1.88216,2.35898,3.3813
전체,경기도 용인시,소계,15세이상인구,명,782824.5886,792427.5578,795110.029,803980.0412,814599.9854,824412.4525,831062.8974,849527.1852,866228.3776,885500.3477,896980.2406,907913.6248,913188.5383,922638.7659,925116.6035,932343.7969,929614.9663,935044.9859,939255.2033
전체,경기도 용인시,소계,경제활동인구,명,449731.9164,448034.8767,460981.1407,463293.9477,465244.7661,478568.8599,480942.9032,501642.6785,511745.5881,523958.6965,510200.6392,520293.9038,532189.601,543227.5362,549166.0961,572824.6195,565779.3371,574668.4442,575997.9888
전체,경기도 용인시,소계,취업자,명,428891.009,430286.616,440424.0107,448158.354,257467.8899,457908.3182,463632.1941,480441.6444,490654.2289,490654.2289,489496.846,500995.6278,511675.7569,523983.9745,532435.2452,555147.3865,550795.3304,557156.8181,552553.2963
전체,경기도 용인시,소계,실업자,명,20840.9074,17748.26064,20557.12999,15135.59369,5396.482,20660.54171,17310.70913,21201.03409,21091.35915,21091.35915,20703.79315,19298.276,20513.84411,19243.56175,16730.85092,17677.23299,14984.00669,17511.62612,23444.69252
전체,경기도 용인시,소계,비경제활동인구,명,333092.6722,344392.6811,334128.8883,340686.0934,96708.48344,345843.5926,350119.9942,347884.5068,354482.7895,361541.6512,386779.6015,387619.721,380998.9373,379411.2297,375950.5074,359519.1774,363835.6291,360376.5416,363257.2145
전체,경기도 용인시,소계,경제활동참가율,%,57.4499,56.53954,57.97703,57.62506,57.11328,58.04969,57.87082,59.04963,59.07744,59.17092,56.87981,57.30654,58.27817,58.8776,59.36182,61.43921,60.86169,61.45891,61.32497
전체,경기도 용인시,소계,고용률,%,54.78763,54.2998,55.39158,55.74247,31.60667,55.5436,55.78786,56.554,56.64259,55.40983,54.57164,55.18098,56.03178,56.79189,57.55331,59.54321,59.24983,59.5861,58.82888
전체,경기도 용인시,소계,실업률,%,4.63407,3.96136,4.45943,3.26695,1.15992,4.31715,3.59933,4.22632,4.12145,4.02539,4.05797,3.70911,3.85461,3.54245,3.04659,3.08598,2.64838,3.04726,4.07027
전체,경기도 파주시,소계,15세이상인구,명,334517.1591,339148.0711,342105.3751,344886.1725,348721.575,352594.7908,358697.9709,365938.889,372457.5453,375020.8885,376784.2229,383150.75,392074.221,402177.1537,409763.7329,418218.4592,420863.155,423176.4323,430457.4856
전체,경기도 파주시,소계,경제활동인구,명,204428.9646,207083.9182,212234.3424,214172.4014,212041.4907,212091.4677,220175.4412,231330.4786,233806.7085,228922.4887,227796.6339,231465.3289,240783.9623,246475.9996,257905.9327,258919.9933,267136.7296,272032.8253,274452.9661
전체,경기도 파주시,소계,취업자,명,198664.5049,203704.6253,205703.9406,208080.7114,112959.8174,205315.8088,212551.6914,225732.4572,226906.9038,226906.9038,221342.0215,223681.205,231434.2751,241412.139,251971.6304,251993.9587,261693.3559,263926.8914,267303.3696
전체,경기도 파주시,소계,실업자,명,5764.45971,3379.29288,6530.40184,6091.68993,2685.62031,6775.65887,7623.74979,5598.02147,6899.80473,6899.80473,6454.61235,7784.12392,9349.68728,5063.86061,5934.302316,6926.03469,5443.37377,8105.93393,7149.59655
전체,경기도 파주시,소계,비경제활동인구,명,130088.1945,132064.1529,129871.0327,130713.7711,42789.6531,140503.3231,138522.5297,134608.4104,138650.8368,146098.3998,148987.5891,151685.4211,151290.2587,155701.1542,151857.8002,159298.4658,153726.4253,151143.607,156004.5195
전체,경기도 파주시,소계,경제활동참가율,%,61.11165,61.06003,62.03771,62.09945,60.80538,60.15162,61.38185,63.2156,62.77406,61.0426,60.45811,60.41103,61.41285,61.28543,62.94016,61.91023,63.47354,64.28355,63.75844
전체,경기도 파주시,소계,고용률,%,59.38843,60.06362,60.12882,60.33316,32.39255,58.22996,59.25645,61.68583,60.92155,60.50514,58.74503,58.37943,59.02818,60.02632,61.49193,60.25415,62.18015,62.36805,62.09751
전체,경기도 파주시,소계,실업률,%,2.81979,1.63185,3.07698,2.84429,1.26655,3.19469,3.46258,2.41992,2.95107,3.01404,2.8335,3.36298,3.88302,2.0545,2.30096,2.67497,2.03767,2.97976,2.60504
전체,경기도 이천시,소계,15세이상인구,명,171470.6919,173220.3015,173816.8702,178422.7302,179389.9726,182695.9617,182297.7638,184940.9478,185718.7364,188589.0577,189184.528,192790.0471,193039.2948,198320.1253,198231.9907,201568.2312,198772.9469,201424.4894,200396.121
전체,경기도 이천시,소계,경제활동인구,명,113405.5274,113818.5398,115685.4471,119720.1604,119395.8812,122246.5021,121956.9542,123240.4715,126921.6193,125007.4705,123776.4456,127780.0066,131192.46,138092.9903,137323.0137,134509.1848,131786.4747,133645.5243,138241.3734
전체,경기도 이천시,소계,취업자,명,109778.1479,111627.5987,112237.0514,116836.127,63296.88047,117087.612,119374.5623,120581.8893,123534.3396,123534.3396,120311.3781,124281.182,127026.1697,135635.7239,135516.0548,132550.3255,128101.0445,131546.0402,133578.563
전체,경기도 이천시,소계,실업자,명,3627.37953,2190.94111,3448.39571,2884.03339,1532.70783,5158.89005,2582.39186,2658.58224,3387.27965,3387.27965,3465.0675,3498.8246,4166.29028,2457.26637,1806.958892,1958.85926,3685.43017,2099.48408,4662.81042
전체,경기도 이천시,소계,비경제활동인구,명,58065.16448,59401.76166,58131.42312,58702.56976,18806.11432,60449.45962,60340.80966,61700.47624,58797.11715,63581.58717,65408.08237,65010.04054,61846.83476,60227.1351,60908.97701,67059.04644,66986.47224,67778.96511,62154.74757
전체,경기도 이천시,소계,경제활동참가율,%,66.13697,65.70739,66.55594,67.09916,66.55661,66.91254,66.89986,66.63774,68.34077,66.28564,65.4263,66.27936,67.96153,69.63135,69.27389,66.73134,66.30001,66.35019,68.98406
전체,경기도 이천시,소계,고용률,%,64.02152,64.44256,64.57201,65.48276,35.28451,64.08878,65.48328,65.20021,66.5169,65.50451,63.59472,64.46452,65.80327,68.39231,68.36235,65.75953,64.44592,65.30787,66.65726
전체,경기도 이천시,소계,실업률,%,3.19859,1.92494,2.98084,2.40898,1.28372,4.22007,2.11746,2.15723,2.6688,2.70966,2.79946,2.73816,3.17571,1.77943,1.31585,1.4563,2.79652,1.57093,3.37295
전체,경기도 안성시,소계,15세이상인구,명,164862.522,165525.0138,165243.4268,167883.5754,167900.3025,169993.4903,169421.6814,171620.2048,172523.1295,174291.8312,174534.3384,177480.745,179222.6261,181876.536,182911.1072,184733.0715,184485.9332,186390.8358,188256.8535
전체,경기도 안성시,소계,경제활동인구,명,106945.8001,106442.5662,105437.5907,106642.7789,105422.3773,114437.7553,113877.5027,112642.171,115859.2155,115874.3611,113242.6998,118559.2383,116576.8016,119438.7053,121466.709,120977.3815,121231.6156,125571.1403,124932.4795
전체,경기도 안성시,소계,취업자,명,105696.4688,104290.2711,103615.1888,104783.3321,64311.83911,110557.9446,110899.0793,109810.978,111809.3271,111809.3271,110576.4593,113978.1186,112907.125,116275.5641,117734.0863,118600.4815,118312.134,122515.6806,122212.4655
전체,경기도 안성시,소계,실업자,명,1249.33129,2152.29509,1822.40188,1859.44685,1431.0295,3879.81069,2978.42346,2831.19306,4049.88844,4049.88844,2666.24048,4581.11969,3669.67662,3163.14121,3732.622638,2376.90003,2919.48157,3055.45975,2720.014
전체,경기도 안성시,소계,비경제활동인구,명,57916.72191,59082.44764,59805.8361,61240.79647,17553.95924,55555.73507,55544.17871,58978.03375,56663.91397,58417.47013,61291.63858,58921.50673,62645.82454,62437.8307,61444.39819,63755.69004,63254.31766,60819.69551,63324.37406
전체,경기도 안성시,소계,경제활동참가율,%,64.86969,64.30603,63.80743,63.52187,62.78868,67.3189,67.21542,65.63456,67.15576,66.48296,64.88276,66.80118,65.04581,65.67021,66.40751,65.48767,65.7132,67.3698,66.36278
전체,경기도 안성시,소계,고용률,%,64.11188,63.00575,62.70458,62.41428,38.30359,65.03658,65.45743,63.98488,64.80831,64.15064,63.35513,64.21999,62.99825,63.93104,64.36683,64.201,64.13071,65.73053,64.91794
전체,경기도 안성시,소계,실업률,%,1.16819,2.02202,1.72842,1.74362,1.35742,3.39032,2.61546,2.51344,3.49553,3.49507,2.35445,3.86399,3.14786,2.64834,3.07296,1.96475,2.40818,2.43325,2.17719
전체,경기도 김포시,소계,15세이상인구,명,283685.8701,287574.5024,290126.4383,297724.1772,307475.1454,319942.4315,330281.1436,344468.305,358033.2425,364592.8861,372583.8909,389591.265,404122.8267,409472.233,411638.4344,413473.4467,415037.2848,417963.8378,421181.8924
